timestamp,date,symbol,open,high,low,close,volume
1451528760,2015-12-31 02:26:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451528700,2015-12-31 02:25:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451528640,2015-12-31 02:24:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451528580,2015-12-31 02:23:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451528520,2015-12-31 02:22:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451528460,2015-12-31 02:21:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451528400,2015-12-31 02:20:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451528340,2015-12-31 02:19:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451528280,2015-12-31 02:18:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451528220,2015-12-31 02:17:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451528160,2015-12-31 02:16:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451528100,2015-12-31 02:15:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451528040,2015-12-31 02:14:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451527980,2015-12-31 02:13:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451527920,2015-12-31 02:12:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451527860,2015-12-31 02:11:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451527800,2015-12-31 02:10:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451527740,2015-12-31 02:09:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451527680,2015-12-31 02:08:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451527620,2015-12-31 02:07:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451527560,2015-12-31 02:06:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451527500,2015-12-31 02:05:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451527440,2015-12-31 02:04:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451527380,2015-12-31 02:03:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451527320,2015-12-31 02:02:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451527260,2015-12-31 02:01:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451527200,2015-12-31 02:00:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451527140,2015-12-31 01:59:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451527080,2015-12-31 01:58:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451527020,2015-12-31 01:57:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451526960,2015-12-31 01:56:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451526900,2015-12-31 01:55:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451526840,2015-12-31 01:54:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451526780,2015-12-31 01:53:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451526720,2015-12-31 01:52:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451526660,2015-12-31 01:51:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451526600,2015-12-31 01:50:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451526540,2015-12-31 01:49:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451526480,2015-12-31 01:48:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451526420,2015-12-31 01:47:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451526360,2015-12-31 01:46:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451526300,2015-12-31 01:45:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451526240,2015-12-31 01:44:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451526180,2015-12-31 01:43:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451526120,2015-12-31 01:42:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451526060,2015-12-31 01:41:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451526000,2015-12-31 01:40:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451525940,2015-12-31 01:39:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451525880,2015-12-31 01:38:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451525820,2015-12-31 01:37:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451525760,2015-12-31 01:36:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451525700,2015-12-31 01:35:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451525640,2015-12-31 01:34:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451525580,2015-12-31 01:33:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451525520,2015-12-31 01:32:00,BTCUSD,428.66,429.99,428.66,429.99,0.6959775446
1451525460,2015-12-31 01:31:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451525400,2015-12-31 01:30:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451525340,2015-12-31 01:29:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451525280,2015-12-31 01:28:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451525220,2015-12-31 01:27:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451525160,2015-12-31 01:26:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451525100,2015-12-31 01:25:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451525040,2015-12-31 01:24:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451524980,2015-12-31 01:23:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451524920,2015-12-31 01:22:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451524860,2015-12-31 01:21:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451524800,2015-12-31 01:20:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451524740,2015-12-31 01:19:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451524680,2015-12-31 01:18:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451524620,2015-12-31 01:17:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451524560,2015-12-31 01:16:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451524500,2015-12-31 01:15:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451524440,2015-12-31 01:14:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451524380,2015-12-31 01:13:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451524320,2015-12-31 01:12:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451524260,2015-12-31 01:11:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451524200,2015-12-31 01:10:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451524140,2015-12-31 01:09:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451524080,2015-12-31 01:08:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451524020,2015-12-31 01:07:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451523960,2015-12-31 01:06:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451523900,2015-12-31 01:05:00,BTCUSD,428.66,428.66,428.66,428.66,0.0
1451523840,2015-12-31 01:04:00,BTCUSD,427.57,428.66,427.57,428.66,0.1163516813
1451523780,2015-12-31 01:03:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451523720,2015-12-31 01:02:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451523660,2015-12-31 01:01:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451523600,2015-12-31 01:00:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451523540,2015-12-31 00:59:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451523480,2015-12-31 00:58:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451523420,2015-12-31 00:57:00,BTCUSD,427.57,427.57,427.57,427.57,0.01647
1451523360,2015-12-31 00:56:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451523300,2015-12-31 00:55:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451523240,2015-12-31 00:54:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451523180,2015-12-31 00:53:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451523120,2015-12-31 00:52:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451523060,2015-12-31 00:51:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451523000,2015-12-31 00:50:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451522940,2015-12-31 00:49:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451522880,2015-12-31 00:48:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451522820,2015-12-31 00:47:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451522760,2015-12-31 00:46:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451522700,2015-12-31 00:45:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451522640,2015-12-31 00:44:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451522580,2015-12-31 00:43:00,BTCUSD,429.63,429.74,427.57,427.57,0.2560257585
1451522520,2015-12-31 00:42:00,BTCUSD,429.63,429.63,429.63,429.63,0.0
1451522460,2015-12-31 00:41:00,BTCUSD,429.63,429.63,429.63,429.63,0.0
1451522400,2015-12-31 00:40:00,BTCUSD,429.99,429.99,429.63,429.63,0.0232177975
1451522340,2015-12-31 00:39:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451522280,2015-12-31 00:38:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451522220,2015-12-31 00:37:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451522160,2015-12-31 00:36:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451522100,2015-12-31 00:35:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451522040,2015-12-31 00:34:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451521980,2015-12-31 00:33:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451521920,2015-12-31 00:32:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451521860,2015-12-31 00:31:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451521800,2015-12-31 00:30:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451521740,2015-12-31 00:29:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451521680,2015-12-31 00:28:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451521620,2015-12-31 00:27:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451521560,2015-12-31 00:26:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451521500,2015-12-31 00:25:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451521440,2015-12-31 00:24:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451521380,2015-12-31 00:23:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451521320,2015-12-31 00:22:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451521260,2015-12-31 00:21:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451521200,2015-12-31 00:20:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451521140,2015-12-31 00:19:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451521080,2015-12-31 00:18:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451521020,2015-12-31 00:17:00,BTCUSD,427.57,429.99,427.57,429.99,1.1630757835
1451520960,2015-12-31 00:16:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451520900,2015-12-31 00:15:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451520840,2015-12-31 00:14:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451520780,2015-12-31 00:13:00,BTCUSD,427.57,427.57,427.57,427.57,0.0
1451520720,2015-12-31 00:12:00,BTCUSD,427.86,427.86,427.57,427.57,0.1213
1451520660,2015-12-31 00:11:00,BTCUSD,427.86,427.86,427.86,427.86,0.0
1451520600,2015-12-31 00:10:00,BTCUSD,427.86,427.86,427.86,427.86,0.0278
1451520540,2015-12-31 00:09:00,BTCUSD,428.13,428.13,427.86,427.86,0.01
1451520480,2015-12-31 00:08:00,BTCUSD,428.19,428.19,428.13,428.13,0.01015488
1451520420,2015-12-31 00:07:00,BTCUSD,428.19,428.19,428.19,428.19,0.14064165
1451520360,2015-12-31 00:06:00,BTCUSD,428.19,428.19,428.19,428.19,0.0
1451520300,2015-12-31 00:05:00,BTCUSD,429.99,429.99,428.19,428.19,1.003
1451520240,2015-12-31 00:04:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451520180,2015-12-31 00:03:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451520120,2015-12-31 00:02:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451520060,2015-12-31 00:01:00,BTCUSD,429.99,429.99,429.99,429.99,0.0
1451520000,2015-12-31 00:00:00,BTCUSD,429.98,429.99,429.19,429.99,0.6964166011
1451519940,2015-12-30 23:59:00,BTCUSD,429.98,429.98,429.98,429.98,0.0
1451519880,2015-12-30 23:58:00,BTCUSD,429.98,429.98,429.98,429.98,0.0
1451519820,2015-12-30 23:57:00,BTCUSD,429.98,429.98,429.98,429.98,0.0
1451519760,2015-12-30 23:56:00,BTCUSD,429.98,429.98,429.98,429.98,0.0
1451519700,2015-12-30 23:55:00,BTCUSD,429.98,429.98,429.98,429.98,0.0
1451519640,2015-12-30 23:54:00,BTCUSD,429.98,429.98,429.98,429.98,0.0
1451519580,2015-12-30 23:53:00,BTCUSD,429.98,429.98,429.98,429.98,0.0
1451519520,2015-12-30 23:52:00,BTCUSD,429.98,429.98,429.98,429.98,0.0
1451519460,2015-12-30 23:51:00,BTCUSD,429.98,429.98,429.98,429.98,0.0
1451519400,2015-12-30 23:50:00,BTCUSD,429.98,429.98,429.98,429.98,0.0
1451519340,2015-12-30 23:49:00,BTCUSD,429.98,429.98,429.98,429.98,0.0
1451519280,2015-12-30 23:48:00,BTCUSD,429.98,429.98,429.98,429.98,0.0
1451519220,2015-12-30 23:47:00,BTCUSD,429.98,429.98,429.98,429.98,0.0
1451519160,2015-12-30 23:46:00,BTCUSD,429.98,429.98,429.98,429.98,0.0
1451519100,2015-12-30 23:45:00,BTCUSD,429.98,429.98,429.98,429.98,0.0
1451519040,2015-12-30 23:44:00,BTCUSD,429.98,429.98,429.98,429.98,0.0
1451518980,2015-12-30 23:43:00,BTCUSD,429.98,429.98,429.98,429.98,0.0
1451518920,2015-12-30 23:42:00,BTCUSD,429.98,429.98,429.98,429.98,0.0
1451518860,2015-12-30 23:41:00,BTCUSD,428.24,429.98,428.24,429.98,1.7987965292
1451518800,2015-12-30 23:40:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451518740,2015-12-30 23:39:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451518680,2015-12-30 23:38:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451518620,2015-12-30 23:37:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451518560,2015-12-30 23:36:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451518500,2015-12-30 23:35:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451518440,2015-12-30 23:34:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451518380,2015-12-30 23:33:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451518320,2015-12-30 23:32:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451518260,2015-12-30 23:31:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451518200,2015-12-30 23:30:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451518140,2015-12-30 23:29:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451518080,2015-12-30 23:28:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451518020,2015-12-30 23:27:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451517960,2015-12-30 23:26:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451517900,2015-12-30 23:25:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451517840,2015-12-30 23:24:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451517780,2015-12-30 23:23:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451517720,2015-12-30 23:22:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451517660,2015-12-30 23:21:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451517600,2015-12-30 23:20:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451517540,2015-12-30 23:19:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451517480,2015-12-30 23:18:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451517420,2015-12-30 23:17:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451517360,2015-12-30 23:16:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451517300,2015-12-30 23:15:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451517240,2015-12-30 23:14:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451517180,2015-12-30 23:13:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451517120,2015-12-30 23:12:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451517060,2015-12-30 23:11:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451517000,2015-12-30 23:10:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451516940,2015-12-30 23:09:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451516880,2015-12-30 23:08:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451516820,2015-12-30 23:07:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451516760,2015-12-30 23:06:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451516700,2015-12-30 23:05:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451516640,2015-12-30 23:04:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451516580,2015-12-30 23:03:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451516520,2015-12-30 23:02:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451516460,2015-12-30 23:01:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451516400,2015-12-30 23:00:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451516340,2015-12-30 22:59:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451516280,2015-12-30 22:58:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451516220,2015-12-30 22:57:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451516160,2015-12-30 22:56:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451516100,2015-12-30 22:55:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451516040,2015-12-30 22:54:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451515980,2015-12-30 22:53:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451515920,2015-12-30 22:52:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451515860,2015-12-30 22:51:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451515800,2015-12-30 22:50:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451515740,2015-12-30 22:49:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451515680,2015-12-30 22:48:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451515620,2015-12-30 22:47:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451515560,2015-12-30 22:46:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451515500,2015-12-30 22:45:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451515440,2015-12-30 22:44:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451515380,2015-12-30 22:43:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451515320,2015-12-30 22:42:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451515260,2015-12-30 22:41:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451515200,2015-12-30 22:40:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451515140,2015-12-30 22:39:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451515080,2015-12-30 22:38:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451515020,2015-12-30 22:37:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451514960,2015-12-30 22:36:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451514900,2015-12-30 22:35:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451514840,2015-12-30 22:34:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451514780,2015-12-30 22:33:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451514720,2015-12-30 22:32:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451514660,2015-12-30 22:31:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451514600,2015-12-30 22:30:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451514540,2015-12-30 22:29:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451514480,2015-12-30 22:28:00,BTCUSD,428.24,428.24,428.24,428.24,0.0
1451514420,2015-12-30 22:27:00,BTCUSD,428.4,428.4,428.24,428.24,0.0312
1451514360,2015-12-30 22:26:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451514300,2015-12-30 22:25:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451514240,2015-12-30 22:24:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451514180,2015-12-30 22:23:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451514120,2015-12-30 22:22:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451514060,2015-12-30 22:21:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451514000,2015-12-30 22:20:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451513940,2015-12-30 22:19:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451513880,2015-12-30 22:18:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451513820,2015-12-30 22:17:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451513760,2015-12-30 22:16:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451513700,2015-12-30 22:15:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451513640,2015-12-30 22:14:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451513580,2015-12-30 22:13:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451513520,2015-12-30 22:12:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451513460,2015-12-30 22:11:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451513400,2015-12-30 22:10:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451513340,2015-12-30 22:09:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451513280,2015-12-30 22:08:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451513220,2015-12-30 22:07:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451513160,2015-12-30 22:06:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451513100,2015-12-30 22:05:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451513040,2015-12-30 22:04:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451512980,2015-12-30 22:03:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451512920,2015-12-30 22:02:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451512860,2015-12-30 22:01:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451512800,2015-12-30 22:00:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451512740,2015-12-30 21:59:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451512680,2015-12-30 21:58:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451512620,2015-12-30 21:57:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451512560,2015-12-30 21:56:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451512500,2015-12-30 21:55:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451512440,2015-12-30 21:54:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451512380,2015-12-30 21:53:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451512320,2015-12-30 21:52:00,BTCUSD,428.4,428.4,428.4,428.4,5.22758735
1451512260,2015-12-30 21:51:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451512200,2015-12-30 21:50:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451512140,2015-12-30 21:49:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451512080,2015-12-30 21:48:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451512020,2015-12-30 21:47:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451511960,2015-12-30 21:46:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451511900,2015-12-30 21:45:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451511840,2015-12-30 21:44:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451511780,2015-12-30 21:43:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451511720,2015-12-30 21:42:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451511660,2015-12-30 21:41:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451511600,2015-12-30 21:40:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451511540,2015-12-30 21:39:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451511480,2015-12-30 21:38:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451511420,2015-12-30 21:37:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451511360,2015-12-30 21:36:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451511300,2015-12-30 21:35:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451511240,2015-12-30 21:34:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451511180,2015-12-30 21:33:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451511120,2015-12-30 21:32:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451511060,2015-12-30 21:31:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451511000,2015-12-30 21:30:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451510940,2015-12-30 21:29:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451510880,2015-12-30 21:28:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451510820,2015-12-30 21:27:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451510760,2015-12-30 21:26:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451510700,2015-12-30 21:25:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451510640,2015-12-30 21:24:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451510580,2015-12-30 21:23:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451510520,2015-12-30 21:22:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451510460,2015-12-30 21:21:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451510400,2015-12-30 21:20:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451510340,2015-12-30 21:19:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
1451510280,2015-12-30 21:18:00,BTCUSD,428.4,428.4,428.4,428.4,0.0
